,RF1,RF2,RF3,RF4,RF5,RF6,RF7,RF8,RF9,RF10,RF11,RF12,RF13,RF14,RF15,est,lci,uci
16460,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,22.425,7.774,64.803
16461,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,10.042,3.958,24.643
16462,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,13.573,4.988,36.135
16463,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,33.186,12.21,81.798
16464,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,44.05,15.481,126.189
16465,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3.878,1.645,9.083
16466,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,5.142,1.999,13.364
16467,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,12.632,4.759,31.608
16468,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,16.941,6.001,46.398
16469,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,7.656,3.339,18.113
16470,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,10.301,4.104,25.826
16471,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,25.022,9.66,63.607
16472,1,0,0,0,0,0,0,0,1,0,1,0,1,1,1,33.696,12,91.83
16473,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,7.054,2.781,17.578
16474,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,9.583,3.558,26.469
16475,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,23.3,8.475,58.855
16476,1,0,0,0,0,0,0,0,1,0,1,1,0,1,1,31.336,10.725,92.107
16477,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,14.016,5.615,35.528
16478,1,0,0,0,0,0,0,0,1,0,1,1,1,0,1,19.045,7.093,51.614
16479,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,46.44,16.905,118.015
16480,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,62.916,22.276,178.073
16481,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,4.205,1.664,10.259
16482,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,5.618,2.152,15.706
16483,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,13.794,4.765,36.612
16484,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,18.354,6.354,52.834
16485,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,8.36,3.313,20.901
16486,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,11.162,4.342,31.099
16487,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,27.678,9.673,72.455
16488,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1,36.529,12.764,108.052
16489,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,7.788,2.879,20.987
16490,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,10.4,3.697,29.911
16491,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,25.279,8.345,73.645
16492,1,0,0,0,0,0,0,0,1,1,0,1,0,1,1,33.715,11,102.791
16493,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,15.484,5.739,41.752
16494,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,20.749,7.303,59.941
16495,1,0,0,0,0,0,0,0,1,1,0,1,1,1,0,50.791,16.758,145.383
16496,1,0,0,0,0,0,0,0,1,1,0,1,1,1,1,67.498,22.365,206.559
16497,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,5.84,2.321,15.018
16498,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,7.805,3.007,22.419
16499,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,19.286,6.651,53.096
16500,1,0,0,0,0,0,0,0,1,1,1,0,0,1,1,25.878,8.785,74.088
16501,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,11.532,4.744,29.468
16502,1,0,0,0,0,0,0,0,1,1,1,0,1,0,1,15.393,6.099,44.01
16503,1,0,0,0,0,0,0,0,1,1,1,0,1,1,0,38.521,13.607,103.477
16504,1,0,0,0,0,0,0,0,1,1,1,0,1,1,1,50.919,17.879,148.617
16505,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,10.896,4.007,29.914
16506,1,0,0,0,0,0,0,0,1,1,1,1,0,0,1,14.485,5.157,43.52
16507,1,0,0,0,0,0,0,0,1,1,1,1,0,1,0,35.129,11.891,104.204
16508,1,0,0,0,0,0,0,0,1,1,1,1,0,1,1,47.45,15.531,145.643
16509,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,21.741,8.054,59.39
16510,1,0,0,0,0,0,0,0,1,1,1,1,1,0,1,28.943,10.4,85.362
16511,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,70.027,23.457,205.025
16512,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,93.698,31.117,291.19
16513,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2.983,1.325,6.859
16514,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4.013,1.635,10.354
16515,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,9.847,3.795,24.226
16516,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,13.027,4.813,35.795
16517,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,5.872,2.658,13.933
16518,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,7.989,3.298,20.566
16519,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,19.638,7.562,48.693
16520,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,26.196,9.772,71.437
16521,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,5.513,2.25,13.675
16522,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,7.428,2.804,20.04
16523,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,17.936,6.645,45.157
16524,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,24.429,8.598,70.176
16525,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,10.971,4.487,27.338
16526,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,14.834,5.512,38.776
16527,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,36.078,13.273,91.1
16528,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,48.381,17.36,137.817
16529,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,4.183,1.874,9.74
16530,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,5.609,2.314,14.66
16531,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,13.727,5.245,34.097
16532,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,18.213,6.68,50.411
16533,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,8.341,3.76,19.902
16534,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,11.246,4.632,28.941
16535,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,27.321,10.531,68.551
16536,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,36.432,13.391,101.907
16537,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,7.766,3.109,19.177
16538,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,10.442,3.856,28.377
16539,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,25.523,9.277,64.219
16540,1,0,0,0,0,0,0,1,0,0,1,1,0,1,1,34.253,12.015,99.142
16541,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,15.376,6.165,38.591
16542,1,0,0,0,0,0,0,1,0,0,1,1,1,0,1,20.813,7.654,56.182
16543,1,0,0,0,0,0,0,1,0,0,1,1,1,1,0,50.825,18.552,126.896
16544,1,0,0,0,0,0,0,1,0,0,1,1,1,1,1,68.135,24.699,199.309
16545,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,4.536,1.83,11.571
16546,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,6.099,2.326,16.768
16547,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,15.14,5.382,40.35
16548,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,20.141,7.057,56.936
16549,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,9.026,3.676,22.954
16550,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,12.167,4.766,33.21
16551,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,30.109,10.711,79.409
16552,1,0,0,0,0,0,0,1,0,1,0,0,1,1,1,40.273,14.253,114.44
16553,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,8.483,3.235,23.346
16554,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,11.444,4.079,33.102
16555,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,27.673,9.524,81.743
16556,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,37.258,12.374,113.025
16557,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,16.803,6.301,46.916
16558,1,0,0,0,0,0,0,1,0,1,0,1,1,0,1,22.775,7.994,65.297
16559,1,0,0,0,0,0,0,1,0,1,0,1,1,1,0,55.247,18.9,160.519
16560,1,0,0,0,0,0,0,1,0,1,0,1,1,1,1,73.382,24.825,224.275
16561,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,6.332,2.55,16.772
16562,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,8.57,3.307,23.792
16563,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,21.057,7.474,57.789
16564,1,0,0,0,0,0,0,1,0,1,1,0,0,1,1,28.006,10.026,81.983
16565,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,12.553,5.164,33.021
16566,1,0,0,0,0,0,0,1,0,1,1,0,1,0,1,16.94,6.631,47.004
16567,1,0,0,0,0,0,0,1,0,1,1,0,1,1,0,41.842,14.992,114.181
16568,1,0,0,0,0,0,0,1,0,1,1,0,1,1,1,55.579,19.858,160.962
16569,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,11.882,4.51,33.084
16570,1,0,0,0,0,0,0,1,0,1,1,1,0,0,1,15.952,5.607,47.405
16571,1,0,0,0,0,0,0,1,0,1,1,1,0,1,0,38.799,13.146,115.074
16572,1,0,0,0,0,0,0,1,0,1,1,1,0,1,1,52.194,17.334,160.16
16573,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,23.68,8.986,66.146
16574,1,0,0,0,0,0,0,1,0,1,1,1,1,0,1,31.647,11.113,95.301
16575,1,0,0,0,0,0,0,1,0,1,1,1,1,1,0,77.047,26.576,226.86
16576,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,103.159,34.599,319.543
16577,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3.217,1.393,7.348
16578,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,4.279,1.675,10.901
16579,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,10.503,4.004,25.23
16580,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,14.03,4.993,38.36
16581,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,6.401,2.822,14.798
16582,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,8.543,3.365,21.608
16583,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,20.944,8.203,49.466
16584,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,28.073,10.062,75.132
16585,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,5.852,2.337,14.413
16586,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,7.989,2.927,21.661
16587,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,19.193,7.309,48.349
16588,1,0,0,0,0,0,0,1,1,0,0,1,0,1,1,26.328,9.113,75.85
16589,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,11.738,4.58,29.073
16590,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,15.843,5.78,42.069
16591,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,38.343,14.418,96.815
16592,1,0,0,0,0,0,0,1,1,0,0,1,1,1,1,51.663,18.115,147.381
16593,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,4.481,1.938,10.448
16594,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,5.955,2.333,15.673
16595,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,14.786,5.565,36.548
16596,1,0,0,0,0,0,0,1,1,0,1,0,0,1,1,19.555,6.966,54.707
16597,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,8.866,3.935,21.213
16598,1,0,0,0,0,0,0,1,1,0,1,0,1,0,1,11.969,4.807,30.94
16599,1,0,0,0,0,0,0,1,1,0,1,0,1,1,0,29.295,11.362,72.518
16600,1,0,0,0,0,0,0,1,1,0,1,0,1,1,1,38.99,13.966,109.835
16601,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,8.25,3.236,20.494
16602,1,0,0,0,0,0,0,1,1,0,1,1,0,0,1,11.16,4.056,30.376
16603,1,0,0,0,0,0,0,1,1,0,1,1,0,1,0,27.048,9.959,67.808
16604,1,0,0,0,0,0,0,1,1,0,1,1,0,1,1,36.621,12.641,106.181
16605,1,0,0,0,0,0,0,1,1,0,1,1,1,0,0,16.446,6.584,41.196
16606,1,0,0,0,0,0,0,1,1,0,1,1,1,0,1,22.195,8.143,60.081
16607,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,53.833,19.849,136.116
16608,1,0,0,0,0,0,0,1,1,0,1,1,1,1,1,73.162,25.53,208.765
16609,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,4.839,1.935,12.119
16610,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,6.564,2.461,17.866
16611,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,16.171,5.621,43.022
16612,1,0,0,0,0,0,0,1,1,1,0,0,0,1,1,21.434,7.555,60.782
16613,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,9.646,3.85,24.583
16614,1,0,0,0,0,0,0,1,1,1,0,0,1,0,1,13.019,4.997,35.727
16615,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,32.152,11.142,83.831
16616,1,0,0,0,0,0,0,1,1,1,0,0,1,1,1,42.918,15.163,123.088
16617,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,9.108,3.378,24.697
16618,1,0,0,0,0,0,0,1,1,1,0,1,0,0,1,12.288,4.324,35.163
16619,1,0,0,0,0,0,0,1,1,1,0,1,0,1,0,29.548,9.864,85.721
16620,1,0,0,0,0,0,0,1,1,1,0,1,0,1,1,39.236,12.896,120.141
16621,1,0,0,0,0,0,0,1,1,1,0,1,1,0,0,18.065,6.751,49.407
16622,1,0,0,0,0,0,0,1,1,1,0,1,1,0,1,24.357,8.495,69.477
16623,1,0,0,0,0,0,0,1,1,1,0,1,1,1,0,59.135,19.44,170.419
16624,1,0,0,0,0,0,0,1,1,1,0,1,1,1,1,78.284,26.014,239.889
16625,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,6.79,2.704,17.577
16626,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1,9.144,3.471,25.466
16627,1,0,0,0,0,0,0,1,1,1,1,0,0,1,0,22.389,7.807,60.673
16628,1,0,0,0,0,0,0,1,1,1,1,0,0,1,1,29.908,10.377,86.542
16629,1,0,0,0,0,0,0,1,1,1,1,0,1,0,0,13.385,5.485,34.525
16630,1,0,0,0,0,0,0,1,1,1,1,0,1,0,1,18.012,7.11,50.965
16631,1,0,0,0,0,0,0,1,1,1,1,0,1,1,0,44.749,15.934,120.08
16632,1,0,0,0,0,0,0,1,1,1,1,0,1,1,1,59.429,21.015,174.216
16633,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,12.685,4.712,34.805
16634,1,0,0,0,0,0,0,1,1,1,1,1,0,0,1,17.072,6.032,49.894
16635,1,0,0,0,0,0,0,1,1,1,1,1,0,1,0,41.076,13.869,122.221
16636,1,0,0,0,0,0,0,1,1,1,1,1,0,1,1,55.336,18.089,168.331
16637,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,25.269,9.403,69.228
16638,1,0,0,0,0,0,0,1,1,1,1,1,1,0,1,33.967,12.016,98.351
16639,1,0,0,0,0,0,0,1,1,1,1,1,1,1,0,81.848,27.666,238.015
16640,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,109.606,36.791,347.702
16641,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.261,1.685,9.824
16642,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5.787,2.166,15.048
16643,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,14.1,5.188,35.957
16644,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,18.62,6.653,51.439
16645,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,8.52,3.414,19.527
16646,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,11.51,4.382,29.737
16647,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,27.996,10.031,72.201
16648,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,37.049,13.191,101.564
16649,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,7.957,2.88,19.884
16650,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,10.549,3.739,29.422
16651,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,26.143,8.722,67.794
16652,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,35.066,11.733,104.369
16653,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,15.813,5.844,39.563
16654,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,20.894,7.375,57.079
16655,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,52.152,17.72,136.397
16656,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,69.879,24.072,206.808
16657,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,5.973,2.405,13.961
16658,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,8,3.042,21.241
16659,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,19.83,7.053,51.095
16660,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,26.04,9.21,73.755
16661,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,11.882,4.804,27.677
16662,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,16.119,6.026,41.776
16663,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,39.346,14.329,100.129
16664,1,0,0,0,0,0,1,0,0,0,1,0,1,1,1,52.158,18.32,147.752
16665,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,11.035,4.065,28.303
16666,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,14.908,5.139,41.593
16667,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,36.953,12.55,95.462
16668,1,0,0,0,0,0,1,0,0,0,1,1,0,1,1,49.492,16.47,146.279
16669,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,22.044,8.16,56.185
16670,1,0,0,0,0,0,1,0,0,0,1,1,1,0,1,29.484,10.395,82.637
16671,1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,72.444,24.843,192.259
16672,1,0,0,0,0,0,1,0,0,0,1,1,1,1,1,97.946,32.871,292.446
16673,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,6.632,2.344,17.085
16674,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,8.835,3.218,24.632
16675,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,21.534,7.465,59.168
16676,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,28.74,9.828,85.235
16677,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,13.206,4.675,33.219
16678,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,17.49,6.446,49.432
16679,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,42.716,15.2,117.15
16680,1,0,0,0,0,0,1,0,0,1,0,0,1,1,1,56.86,19.614,174.307
16681,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,12.307,4.192,34.59
16682,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,16.403,5.456,48.183
16683,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,39.967,13.465,122.196
16684,1,0,0,0,0,0,1,0,0,1,0,1,0,1,1,54.464,16.539,172.224
16685,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,24.43,8.435,70.361
16686,1,0,0,0,0,0,1,0,0,1,0,1,1,0,1,32.623,10.848,94.839
16687,1,0,0,0,0,0,1,0,0,1,0,1,1,1,0,79.296,26.162,240.609
16688,1,0,0,0,0,0,1,0,0,1,0,1,1,1,1,107.255,33.171,344.033
16689,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,9.25,3.339,24.085
16690,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,12.413,4.445,34.29
16691,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,30.443,10.51,85
16692,1,0,0,0,0,0,1,0,0,1,1,0,0,1,1,39.903,14.057,120.534
16693,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,18.533,6.521,47.69
16694,1,0,0,0,0,0,1,0,0,1,1,0,1,0,1,24.756,9.051,68.226
16695,1,0,0,0,0,0,1,0,0,1,1,0,1,1,0,60.773,21.01,169.417
16696,1,0,0,0,0,0,1,0,0,1,1,0,1,1,1,79.945,28.215,240.368
16697,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,17.075,6.037,50.525
16698,1,0,0,0,0,0,1,0,0,1,1,1,0,0,1,22.946,7.723,67.809
16699,1,0,0,0,0,0,1,0,0,1,1,1,0,1,0,56.116,18.154,174.557
16700,1,0,0,0,0,0,1,0,0,1,1,1,0,1,1,75.628,23.981,239.396
16701,1,0,0,0,0,0,1,0,0,1,1,1,1,0,0,34.259,11.845,99.578
16702,1,0,0,0,0,0,1,0,0,1,1,1,1,0,1,45.462,15.136,136.482
16703,1,0,0,0,0,0,1,0,0,1,1,1,1,1,0,110.728,36.037,348.143
16704,1,0,0,0,0,0,1,0,0,1,1,1,1,1,1,150.048,48.034,482.933
16705,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,4.509,1.775,10.529
16706,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,6.161,2.22,16.047
16707,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,14.972,5.354,39.586
16708,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,19.952,6.97,54.835
16709,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,9.103,3.599,21.204
16710,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,12.256,4.609,32.095
16711,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,29.964,10.874,76.122
16712,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,39.817,14.013,109.234
16713,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,8.443,3.046,21.274
16714,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,11.242,3.88,31.117
16715,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,27.943,9.41,73.313
16716,1,0,0,0,0,0,1,0,1,0,0,1,0,1,1,37.475,12.286,110.332
16717,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,16.874,6.237,41.589
16718,1,0,0,0,0,0,1,0,1,0,0,1,1,0,1,22.491,7.756,62.387
16719,1,0,0,0,0,0,1,0,1,0,0,1,1,1,0,55.933,19.04,148.393
16720,1,0,0,0,0,0,1,0,1,0,0,1,1,1,1,74.743,24.228,222.013
16721,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,6.341,2.507,14.973
16722,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,8.565,3.131,23.047
16723,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,20.936,7.399,54.797
16724,1,0,0,0,0,0,1,0,1,0,1,0,0,1,1,27.794,9.729,77.796
16725,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,12.712,5.035,29.607
16726,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,16.981,6.441,45.44
16727,1,0,0,0,0,0,1,0,1,0,1,0,1,1,0,41.571,15.091,109.618
16728,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,55.741,19.489,154.808
16729,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,11.778,4.361,30.44
16730,1,0,0,0,0,0,1,0,1,0,1,1,0,0,1,15.962,5.343,45.159
16731,1,0,0,0,0,0,1,0,1,0,1,1,0,1,0,39.279,13.038,103.929
16732,1,0,0,0,0,0,1,0,1,0,1,1,0,1,1,52.785,17.213,154.55
16733,1,0,0,0,0,0,1,0,1,0,1,1,1,0,0,23.528,8.577,59.21
16734,1,0,0,0,0,0,1,0,1,0,1,1,1,0,1,31.682,10.558,89.07
16735,1,0,0,0,0,0,1,0,1,0,1,1,1,1,0,78.193,25.895,207.128
16736,1,0,0,0,0,0,1,0,1,0,1,1,1,1,1,104.479,34.523,316.289
16737,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,7.008,2.563,18.095
16738,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,9.431,3.37,26.464
16739,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,22.957,8.011,64.979
16740,1,0,0,0,0,0,1,0,1,1,0,0,0,1,1,30.729,10.441,91.248
16741,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,14.066,5.01,36.219
16742,1,0,0,0,0,0,1,0,1,1,0,0,1,0,1,18.595,6.808,52.822
16743,1,0,0,0,0,0,1,0,1,1,0,0,1,1,0,45.228,16.293,129.797
16744,1,0,0,0,0,0,1,0,1,1,0,0,1,1,1,60.493,21.051,181.081
16745,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,13.09,4.505,37.723
16746,1,0,0,0,0,0,1,0,1,1,0,1,0,0,1,17.361,5.649,51.282
16747,1,0,0,0,0,0,1,0,1,1,0,1,0,1,0,42.652,14.198,132.394
16748,1,0,0,0,0,0,1,0,1,1,0,1,0,1,1,57.971,17.88,177.773
16749,1,0,0,0,0,0,1,0,1,1,0,1,1,0,0,25.89,8.895,74.235
16750,1,0,0,0,0,0,1,0,1,1,0,1,1,0,1,34.415,11.442,102.4
16751,1,0,0,0,0,0,1,0,1,1,0,1,1,1,0,84.826,28.443,260.268
16752,1,0,0,0,0,0,1,0,1,1,0,1,1,1,1,114.855,35.721,364.938
16753,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,9.841,3.503,25.722
16754,1,0,0,0,0,0,1,0,1,1,1,0,0,0,1,13.158,4.743,36.192
16755,1,0,0,0,0,0,1,0,1,1,1,0,0,1,0,31.988,11.217,90.825
16756,1,0,0,0,0,0,1,0,1,1,1,0,0,1,1,42.8,14.673,128.565
16757,1,0,0,0,0,0,1,0,1,1,1,0,1,0,0,19.651,7.007,50.418
16758,1,0,0,0,0,0,1,0,1,1,1,0,1,0,1,26.12,9.596,73.74
16759,1,0,0,0,0,0,1,0,1,1,1,0,1,1,0,64.457,22.47,180.712
16760,1,0,0,0,0,0,1,0,1,1,1,0,1,1,1,84.143,29.529,251.332
16761,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,18.289,6.351,53.261
16762,1,0,0,0,0,0,1,0,1,1,1,1,0,0,1,24.456,8.105,70.83
16763,1,0,0,0,0,0,1,0,1,1,1,1,0,1,0,59.477,19.732,181.205
16764,1,0,0,0,0,0,1,0,1,1,1,1,0,1,1,80.111,25.428,252.856
16765,1,0,0,0,0,0,1,0,1,1,1,1,1,0,0,36.229,12.406,105.268
16766,1,0,0,0,0,0,1,0,1,1,1,1,1,0,1,48.307,16.149,142.576
16767,1,0,0,0,0,0,1,0,1,1,1,1,1,1,0,118.874,37.784,366.478
16768,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,159.754,51.206,516.994
